125,0.02618349392542941,30.0,51.0,33.0,36.0,42.0,50.0,51.0,51.0143,0.026180886122299525,30.0,51.0,33.0,36.0,42.0,50.0,51.0,51.0
161,0.026178861788617887,30.0,51.0,33.0,36.0,42.0,50.0,51.0,51.0
178,0.026191877575044143,30.0,51.0,33.0,36.0,42.0,50.0,51.0,51.0
196,0.026189203634420097,30.0,51.0,33.0,36.0,42.0,50.0,51.0,51.0
